"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"A0A3Q1MQD7",-6.79917084552862,3.66625169177475,-1.71006466325946,0.112225951487775,0.924607839123163,-6.20762329376129
"Q3ZCC9",-8.57518200523094,11.1722455821544,-1.84605419014549,0.0889699825303903,0.923592472790097,-6.00016566783598
"G3MWG4",-2.51943589520038,2.44659794536217,-0.679920019838089,0.50909426342145,1,-7.37777579948451
"A0A3Q1M3N0",1.65476678994885,1.18197627853489,0.626289397554102,0.542522871971365,1,-7.41428280677463
"F1N3P2",-5.21738755907413,4.99820362051024,-1.09831723739116,0.293008102090848,1,-7.00194117008411
"G8JKV7",-9.30457404533979,6.10008974552062,-2.10341448535138,0.0565491204042373,0.923592472790097,-5.5841797847485
"Q3MHM6",-6.70767055601529,3.5970562079508,-1.72198407261004,0.109989946309239,0.923592472790097,-6.18982096472817
"A0A3Q1N552",-0.906759626741335,3.62053278520127,-0.208047315751374,0.838582035042335,1,-7.59918436723889
"A0A3Q1MDH1",-2.47741827786594,2.38867312235778,-0.684994820660253,0.505994919407119,1,-7.37417693758249
"Q3SZ65",-2.41928767452552,2.40418676945149,-0.663750123913578,0.519044004518772,1,-7.38907707207067
"F1MTN1",1.71082680374012,1.22201914552866,0.62628965135482,0.542522710899672,1,-7.41428264064695
"Q58DR5",0,0,0,1,1,-7.62248200441427
"A0A3Q1LVJ8",4.82023803888134,3.44302717062953,1.22997043542181,0.241613745496031,1,-6.8530783898837
"F1MWG1",-0.924879323680387,3.55167454227269,-0.216333198417144,0.832258634914394,1,-7.59729524873238
"P25708",-3.85911205668031,1.1026034447658,-1.71516006641493,0.111265199482548,0.923592472790097,-6.20002230610852
"Q9MZ13",-7.1937636997939,12.6381830545926,-1.56371295841901,0.14312485421592,1,-6.41976079121831
"E1BDY3",-3.47007941021557,6.2049930838601,-0.673941549391254,0.512759826091712,1,-7.38198364768839
"Q3ZCL8",-10.4208062221044,10.0770570165072,-2.25129912746352,0.0432985502622728,0.923592472790097,-5.33350497677916
"A7YW98",-5.04047438371725,4.82795834969917,-1.09804424985571,0.29312270807684,1,-7.00223564565359
"Q0V8E7",-8.57194407892613,11.2831201850442,-1.82236526115382,0.0926795099683623,0.923592472790097,-6.03697068987547
"E1BFQ6",-2.58166507662001,2.42258775754049,-0.704565998439296,0.494147369931601,1,-7.36006598360247
"Q9XSI3",-5.86475215374809,8.58195103205547,-1.14003185218478,0.275891099137686,1,-6.95624135238799
"P00423",-3.4241066285674,6.24845786588464,-0.659657055366293,0.521580398999148,1,-7.39189760683857
"A7MBG9",-5.09275939541803,4.86974216103942,-1.10037855191984,0.292143810399337,1,-6.99971565945604
"E1BNQ9",0.856737608909391,4.72767797941367,0.182235193563245,0.858353965164193,1,-7.60459946642837
"Q58CQ2",3.39030000011883,2.42164285722773,0.93904105205675,0.365705063252408,1,-7.16325552877868
"Q3SZJ4",1.75857222183828,1.25612301559877,0.626289848650498,0.542522585688268,1,-7.41428251150513
"A0A3Q1LU94",-2.44456854335061,2.3780785983492,-0.678673896291344,0.509857019616867,1,-7.37865570845937
"G3N1U1",1.66791752037944,1.19136965741389,0.626289459395554,0.542522832724399,1,-7.41428276629572
"P13214",0.989705858159524,4.87841903592003,0.204028803416676,0.841653036129463,1,-7.60007417980238
"A0A3Q1MFJ3",-0.713507499486058,3.52731580798005,-0.167900596362758,0.869378463384953,1,-7.60729901246049
"Q3ZCI0",3.24882780696755,2.32059129069111,0.93943554637255,0.365510439159704,1,-7.16288264627756
"Q2HJ58",-4.03959131746963,1.15416894784847,-1.71516136534613,0.111264955498418,0.923592472790097,-6.20002036667577
"Q2TBP7",3.3720220558184,2.40858718272743,0.937524244723811,0.366454059054405,1,-7.1646879757857
"Q3SX36",0,0,0,1,1,-7.62248200441427
"Q3ZCE2",0,0,0,1,1,-7.62248200441427
"Q5KR47",1.6914561522657,1.20818296590407,0.626289566506175,0.542522764747881,1,-7.41428269618545
"F1MFT9",0,0,0,1,1,-7.62248200441427
"Q3MHX3",0,0,0,1,1,-7.62248200441427
"Q3MHJ8",-4.32888969197347,1.23682562627813,-1.71516311849408,0.111264626197451,0.923592472790097,-6.20001774905106
"Q3YJJ7",0,0,0,1,1,-7.62248200441427
"F1N3I4",0,0,0,1,1,-7.62248200441427
"A0A3Q1M0D6",1.63219689063023,1.16585492187874,0.626289287914078,0.542522941553147,1,-7.41428287854053
"A0A3Q1M816",1.61854276746742,1.15610197676244,0.626289219346999,0.542522985068459,1,-7.41428292342175
"P50291",-4.0056655953662,1.14447588439034,-1.71516113451315,0.111264998856788,0.923592472790097,-6.20002071133231
"A0A3Q1NHX1",0,0,0,1,1,-7.62248200441427
"Q1LZ72",0,0,0,1,1,-7.62248200441427
"Q0VCY7",3.23114778878922,2.30796270627801,0.939368531928228,0.365543495660682,1,-7.16294599899718
"A0A3Q1M201",-4.06551756379024,1.16157644679721,-1.71516153786841,0.111264923092812,0.923592472790097,-6.20002010908287
"A0A3Q1NGX5",-3.82233951069287,1.09209700305511,-1.7151597789494,0.111265253478564,0.923592472790097,-6.20002273532286
"Q0VCJ6",1.51532595041235,1.08237567886596,0.626288639607084,0.54252335299384,1,-7.41428330289571
"Q3T0Z7",-9.18617873484112,11.7962455972155,-1.88156797582998,0.0836602724434034,0.923592472790097,-5.94448744002217
"Q3T0X6",-0.966191441501798,3.77253086625036,-0.212690794463839,0.835036872161135,1,-7.59813470946428
"Q3ZCD7",-1.84309561952105,7.26781549601857,-0.350346828472746,0.731978711651014,1,-7.55662650460265
"P68210",-4.34535471067125,1.24152991733464,-1.71516320787502,0.111264609408686,0.923592472790097,-6.20001761559637
"P18246",-9.06889112463837,2.59111174989668,-2.97057018263601,0.011366091464909,0.923592472790097,-4.03471096827007
"Q3T147",0.77285642394901,4.79646421516672,0.161989717574524,0.873932899170718,1,-7.60834810266008
"Q17Q89",5.10870049315505,3.64907178082504,1.22914888891224,0.241910929020654,1,-6.8540486866856
"F1MS38",1.64870898920612,1.17764927800438,0.62628936856813,0.542522890366979,1,-7.41428282574767
"Q3T087",-7.82366104893678,7.34676795165881,-1.61057741936791,0.132509114670723,1,-6.35316647339238
"F1MM83",-3.44358722143214,6.16581525421658,-0.672951488428158,0.513368350329209,1,-7.38267715481345
"Q3ZC84",0,0,0,1,1,-7.62248200441427
"A0A3Q1MTY6",-4.95535010318099,4.6639653646026,-1.11980367405624,0.284093515024528,1,-6.97857547673277
"A6QLW3",3.38067476944627,2.41476769246162,0.939410648921043,0.365522720186765,1,-7.16290618376881
"A7MBG0",1.73110176494305,1.23650126067361,0.626289737131377,0.542522656462577,1,-7.41428258450107
"B0JYK4",1.96927180901334,1.40662272072381,0.626290554731848,0.542522137582098,1,-7.41428204933237
"G3MYS0",1.11558585113416,4.78218762099613,0.234482138074497,0.818451421889711,1,-7.59290175854488
"F1N2I5",-0.665233760899768,3.61458956684253,-0.152658444304322,0.881132322742426,1,-7.60992805218222
"Q24JY6",-8.35220506873994,11.5751050216266,-1.70485120803036,0.113216565224168,0.925734659023114,-6.21538595361747
"G3MZE2",-3.24056189165321,6.02077953442518,-0.647611125233606,0.529086493627613,1,-7.40010403696075
"E1BG76",1.59618770422,1.14013407444285,0.626289103264408,0.542523058738952,1,-7.41428299940468
"P00171",-4.15320335349381,1.18662952956966,-1.7151620976117,0.11126481795387,0.923592472790097,-6.20001927333046
"P60712",-7.41652935953803,4.0822016675372,-1.66693551514809,0.120656515160401,0.968762128996964,-6.27139633099778
"Q3T0U5",-2.79538944483366,2.52001969182492,-0.734388320634933,0.476418935456967,1,-7.33786033375989
"A4FUZ3",-0.787936275563049,3.51666188566669,-0.18606327057923,0.855415003782216,1,-7.60384134922834
"B6VAP7",0,0,0,1,1,-7.62248200441427
"Q2KIG0",1.62732173734567,1.16237266953262,0.626289263630485,0.542522956964451,1,-7.41428289443559
"P62866",0.857508031682496,5.09632422050213,0.169166365070294,0.868403794125909,1,-7.60706949275392
"E1BI46",1.71357509613571,1.22398221152551,0.626289663160561,0.542522703407295,1,-7.41428263291938
"P41976",-0.998357936767797,3.72638631361469,-0.222587011683174,0.827494066768061,1,-7.59582094966636
"G3MXE1",1.7055301092976,1.21823579235543,0.626289628440806,0.542522725441785,1,-7.41428265564553
"Q0P592",1.61383884522173,1.15274203230123,0.626289195321242,0.542523000316131,1,-7.41428293914803
"Q0VCY1",0.859372145314304,4.87460614504541,0.17726129608017,0.862175913020722,1,-7.60556108633407
"Q3SZF8",-2.91359213482094,6.15197828405771,-0.567196772757653,0.580739687238503,1,-7.45124023381029
"A0A3Q1MBY2",-7.08382585325829,3.69062873413584,-1.78449578686127,0.0988999540919645,0.923592472790097,-6.09523604727283
"P42029",1.63192586308356,1.16566133077397,0.626289286569775,0.542522942406294,1,-7.41428287942046
"Q8MJG1",0,0,0,1,1,-7.62248200441427
"A0A3Q1M1Q3",-4.06136067317295,1.1603887637637,-1.71516151042925,0.111264928246828,0.923592472790097,-6.20002015005227
"I6XXP7",3.44048566781392,2.45748976272423,0.939147330410426,0.365652623579866,1,-7.16315508608852
"Q3SWX8",-4.26767559832174,1.21933588523478,-1.71516277706939,0.111264690328583,0.923592472790097,-6.2000182588323
"Q862I9",3.27481897538831,2.33915641099165,0.939402671820733,0.365526655067848,1,-7.1629137250259
"Q3ZBG0",1.6895004611466,1.20678604367614,0.626289557777155,0.542522770287652,1,-7.41428270189911
"A6QQT4",0,0,0,1,1,-7.62248200441427
"P00129",3.372599654558,2.40899975325571,0.939145728272209,0.365653414064798,1,-7.16315660032766
"Q2KHW4",-12.3837091808454,3.53820262309868,-5.14508805759983,0.000221352596803927,0.164405783427314,-0.00974438944036127
"Q1KZG4",-8.37474395640322,2.39278398754378,-2.97066734677641,0.0113640135732044,0.923592472790097,-4.03452969244998
"Q3MHR3",-4.18825151721476,1.19664329063279,-1.71516231156992,0.111264777765217,0.923592472790097,-6.2000189538695
"A0A3Q1M4T2",-4.13227900794622,1.18065114512749,-1.7151619672717,0.111264842436173,0.923592472790097,-6.20001946794105
"Q32PA9",-4.2713376845897,1.22038219559706,-1.71516279790853,0.111264686414284,0.923592472790097,-6.20001822771737
"Q2KIL3",0,0,0,1,1,-7.62248200441427
"Q32PB9",0,0,0,1,1,-7.62248200441427
"Q3T0N9",0,0,0,1,1,-7.62248200441427
"A0A3Q1LW69",0,0,0,1,1,-7.62248200441427
"E1BEI2",-10.629231462672,4.68456320882663,-2.99242720505998,0.0109080722432192,0.923592472790097,-3.9939090745495
"O77667",1.72380421901307,1.23128872786648,0.626289706606349,0.542522675834931,1,-7.41428260448152
"Q3T0Y1",0,0,0,1,1,-7.62248200441427
"Q5E959",-2.55754606807452,2.32368684808515,-0.728497156471029,0.479889720121997,1,-7.34231388632951
"Q05588",3.29052107789463,2.35037219849616,0.939293543068234,0.365580488224825,1,-7.16301688576179
"Q32LM0",1.54040722710299,1.10029087650213,0.626288791257578,0.542523256750556,1,-7.41428320363156
"Q56JX3",-2.48610188137281,2.41471483671469,-0.67977706788175,0.509181730602495,1,-7.37787681632919
"Q29460",-6.59305788425025,3.56038152306795,-1.70709870899919,0.112788569524469,0.925734659023114,-6.21204129379774
"Q3ZBE2",0,0,0,1,1,-7.62248200441427
"A0A3Q1M986",0,0,0,1,1,-7.62248200441427
"A0A3Q1N3A8",1.55413078426259,1.11009341733042,0.626288871145019,0.542523206050891,1,-7.41428315134052
"P11017",-4.79924508326755,4.59396946274805,-1.09924625206607,0.292618335405,1,-7.00093857806696
"A0A3Q1M278",3.35324945091539,2.39517817922528,0.939411701909922,0.365522200778944,1,-7.16290518830773
"Q3T0V7",-3.85269914968283,1.10077118562367,-1.71516001687465,0.111265208787934,0.923592472790097,-6.20002238007705
"Q27983",0,0,0,1,1,-7.62248200441427
"A5PJQ6",0,0,0,1,1,-7.62248200441427
"A6QL88",0,0,0,1,1,-7.62248200441427
"A6QLZ6",0,0,0,1,1,-7.62248200441427
"Q3ZCJ1",1.54183278451509,1.10130913179649,0.626288799655419,0.542523251420961,1,-7.41428319813467
"Q9TUM6",1.50211336301773,1.07293811644123,0.626288556646728,0.542523405643704,1,-7.41428335719813
"Q2NL04",0,0,0,1,1,-7.62248200441427
"Q3SX32",-3.71926345393782,1.06264670112509,-1.71515892722185,0.111265413462736,0.923592472790097,-6.20002400703572
"A0A3Q1LSU0",0,0,0,1,1,-7.62248200441427
"A0A3Q1MRD9",1.54139720669834,1.10099800478453,0.626288797091938,0.542523253047845,1,-7.41428319981262
"O97593",-2.37850374102992,2.28146290101511,-0.688692851174974,0.503743465346774,1,-7.37153881290818
"Q02365",1.56154499219748,1.11538928014106,0.626288913430886,0.542523179214644,1,-7.41428312366193
